id,ts,ruuvi,aplicom,companyid,address,rssi,advdata,lat,lon,geom,temperature,accx,accy,accz,battvoltage,txpower,movcounter,measseqnum,calibrated_accx,calibrated_accy,calibrated_accz
19074118,2025-11-27 00:11:29.072+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.250965,23.477006,0101000020E6100000EBFEB1101D7A374067B8019F1F204E40,,,,,,,,,,,
19074119,2025-11-27 00:11:30.936+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.251178,23.476498,0101000020E6100000029CDEC5FB793740C3BCC79926204E40,,,,,,,,,,,
19074120,2025-11-27 00:11:32.802+02,"",Aplicom A11 001,"",80E4DA7EC61B,-54,"",60.251287,23.476255,0101000020E6100000758E01D9EB7937407974232C2A204E40,,,,,,,,,,,
19074121,2025-11-27 00:11:34.668+02,"",Aplicom A11 001,"",80E4DA7EC61B,-79,"",60.251568,23.475676,0101000020E6100000FA7DFFE6C57937402D5C566133204E40,,,,,,,,,,,
19074122,2025-11-27 00:11:36.532+02,"",Aplicom A11 001,"",80E4DA7EC61B,-55,"",60.251795,23.475239,0101000020E6100000A3C85A43A9793740EE258DD13A204E40,,,,,,,,,,,
19074123,2025-11-27 00:11:38.4+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.251967,23.47493,0101000020E6100000A8E3310395793740EB55647440204E40,,,,,,,,,,,
19074124,2025-11-27 00:11:40.795+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.2522,23.47454,0101000020E6100000D3A414747B7937408E06F01648204E40,,,,,,,,,,,
19074125,2025-11-27 00:11:42.655+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.252497,23.474091,0101000020E6100000F4531C075E79374047AB5AD251204E40,,,,,,,,,,,
19074126,2025-11-27 00:11:44.778+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,"",60.252678,23.473839,0101000020E6100000C19140834D7937409835B1C057204E40,,,,,,,,,,,
19074128,2025-11-27 00:11:46.641+02,"",Aplicom A11 001,"",80E4DA7EC61B,-71,"",60.252991,23.473451,0101000020E61000002D42B115347937405797530262204E40,,,,,,,,,,,
19074129,2025-11-27 00:11:48.726+02,"",Aplicom A11 001,"",80E4DA7EC61B,-54,"",60.253119,23.473305,0101000020E6100000850838842A793740847F113466204E40,,,,,,,,,,,
19102042,2025-11-27 13:06:14.171+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.482399,22.165015,0101000020E610000075594C6C3E2A3640C24F1C40BF3D4E40,,,,,,,,,,,
19102044,2025-11-27 13:06:16.062+02,"",Aplicom A11 001,"",80E4DA7EC61B,-74,"",60.48257,22.165216,0101000020E6100000A4C684984B2A3640EF0390DAC43D4E40,,,,,,,,,,,
19102045,2025-11-27 13:06:17.932+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.482796,22.165483,0101000020E6100000410B09185D2A3640DF516342CC3D4E40,,,,,,,,,,,
19102046,2025-11-27 13:06:19.802+02,"",Aplicom A11 001,"",80E4DA7EC61B,-71,020106,60.482908,22.165617,0101000020E610000061A92EE0652A3640077DE9EDCF3D4E40,,,,,,,,,,,
19102047,2025-11-27 13:06:21.664+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,020106,60.48324,22.166006,0101000020E610000095F0845E7F2A36403D0FEECEDA3D4E40,,,,,,,,,,,
19102048,2025-11-27 13:06:23.541+02,"",Aplicom A11 001,"",80E4DA7EC61B,-74,"",60.483457,22.166255,0101000020E6100000E6CB0BB08F2A3640DA0242EBE13D4E40,,,,,,,,,,,
19102049,2025-11-27 13:06:25.425+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.483611,22.166438,0101000020E6100000C8CF46AE9B2A3640317E1AF7E63D4E40,,,,,,,,,,,
19102050,2025-11-27 13:06:27.727+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.483761,22.166615,0101000020E6100000E605D847A72A3640460A65E1EB3D4E40,,,,,,,,,,,
19102051,2025-11-27 13:06:29.591+02,"",Aplicom A11 001,"",80E4DA7EC61B,-79,"",60.484049,22.166959,0101000020E6100000DAC534D3BD2A3640AC545051F53D4E40,,,,,,,,,,,
19102052,2025-11-27 13:06:31.437+02,"",Aplicom A11 001,"",80E4DA7EC61B,-71,"",60.484191,22.16713,0101000020E6100000342E1C08C92A36403F027FF8F93D4E40,,,,,,,,,,,
19102053,2025-11-27 13:06:33.333+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.484378,22.167356,0101000020E610000015CAC2D7D72A364071732A19003E4E40,,,,,,,,,,,
19102054,2025-11-27 13:06:35.9+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.484519,22.167522,0101000020E61000004B5CC7B8E22A364033A5F5B7043E4E40,,,,,,,,,,,
19102055,2025-11-27 13:06:37.773+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.484791,22.16786,0101000020E61000007B4E7ADFF82A36409432A9A10D3E4E40,,,,,,,,,,,
19102056,2025-11-27 13:06:40.278+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.48491,22.168019,0101000020E61000004C1B0E4B032B36406EC0E787113E4E40,,,,,,,,,,,
19102057,2025-11-27 13:06:42.154+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.485106,22.168284,0101000020E6100000A87004A9142B3640F48B12F4173E4E40,,,,,,,,,,,
19102058,2025-11-27 13:06:44.014+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.485185,22.168389,0101000020E61000009301A08A1B2B364040C1C58A1A3E4E40,,,,,,,,,,,
19102059,2025-11-27 13:06:45.875+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.485271,22.168501,0101000020E6100000E257ACE1222B36403E59315C1D3E4E40,,,,,,,,,,,
19102060,2025-11-27 13:06:47.756+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.485332,22.168581,0101000020E61000001BBAD91F282B3640E4D9E55B1F3E4E40,,,,,,,,,,,
19102061,2025-11-27 13:06:49.634+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.485365,22.168627,0101000020E6100000FC389A232B2B3640C0CFB870203E4E40,,,,,,,,,,,
19102062,2025-11-27 13:06:51.507+02,"",Aplicom A11 001,"",80E4DA7EC61B,-72,"",60.485374,22.16864,0101000020E610000025CCB4FD2B2B3640132A38BC203E4E40,,,,,,,,,,,
19102103,2025-11-27 13:07:01.973+02,"",Aplicom A11 001,"",80E4DA7EC61B,-77,"",60.485375,22.168633,0101000020E6100000C00644882B2B3640E3A59BC4203E4E40,,,,,,,,,,,
19102104,2025-11-27 13:07:03.842+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,020106,60.485374,22.168632,0101000020E61000001F0F7D772B2B3640132A38BC203E4E40,,,,,,,,,,,
19102105,2025-11-27 13:07:06.339+02,"",Aplicom A11 001,"",80E4DA7EC61B,-76,"",60.485374,22.168634,0101000020E610000061FE0A992B2B3640132A38BC203E4E40,,,,,,,,,,,
19102106,2025-11-27 13:07:08.249+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.485374,22.168636,0101000020E6100000A2ED98BA2B2B3640132A38BC203E4E40,,,,,,,,,,,
19102107,2025-11-27 13:07:10.643+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.485375,22.168638,0101000020E6100000E4DC26DC2B2B3640E3A59BC4203E4E40,,,,,,,,,,,
19102108,2025-11-27 13:07:12.5+02,"",Aplicom A11 001,"",80E4DA7EC61B,-75,"",60.485376,22.16864,0101000020E610000025CCB4FD2B2B3640B421FFCC203E4E40,,,,,,,,,,,
19102109,2025-11-27 13:07:14.374+02,"",Aplicom A11 001,"",80E4DA7EC61B,-72,"",60.485377,22.168641,0101000020E6100000C6C37B0E2C2B3640849D62D5203E4E40,,,,,,,,,,,
19102110,2025-11-27 13:07:16.231+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.485377,22.168643,0101000020E610000007B309302C2B3640849D62D5203E4E40,,,,,,,,,,,
19102111,2025-11-27 13:07:18.152+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.485377,22.168644,0101000020E6100000A8AAD0402C2B3640849D62D5203E4E40,,,,,,,,,,,
19102112,2025-11-27 13:07:20.019+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.485378,22.168645,0101000020E610000049A297512C2B36405419C6DD203E4E40,,,,,,,,,,,
19102113,2025-11-27 13:07:21.873+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,020106,60.485378,22.168645,0101000020E610000049A297512C2B36405419C6DD203E4E40,,,,,,,,,,,
19102114,2025-11-27 13:07:24.586+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.485378,22.168646,0101000020E6100000E9995E622C2B36405419C6DD203E4E40,,,,,,,,,,,
19102115,2025-11-27 13:07:26.448+02,"",Aplicom A11 001,"",80E4DA7EC61B,-75,"",60.485379,22.168647,0101000020E61000008A9125732C2B3640259529E6203E4E40,,,,,,,,,,,
19102116,2025-11-27 13:07:28.307+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.485379,22.168649,0101000020E6100000CB80B3942C2B3640259529E6203E4E40,,,,,,,,,,,
19102117,2025-11-27 13:07:30.232+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.485379,22.16865,0101000020E61000006C787AA52C2B3640259529E6203E4E40,,,,,,,,,,,
19102118,2025-11-27 13:07:33.189+02,"",Aplicom A11 001,"",80E4DA7EC61B,-67,"",60.485409,22.168691,0101000020E6100000292158552F2B36408F17D2E1213E4E40,,,,,,,,,,,
19102119,2025-11-27 13:07:35.057+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,"",60.485437,22.168728,0101000020E610000064EB19C2312B364059A2B3CC223E4E40,,,,,,,,,,,
19102120,2025-11-27 13:07:36.938+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.485494,22.168804,0101000020E61000001A6F2BBD362B3640BE33DAAA243E4E40,,,,,,,,,,,
19102121,2025-11-27 13:07:38.824+02,"",Aplicom A11 001,"",80E4DA7EC61B,-72,020106,60.485567,22.168896,0101000020E6100000DB6CACC43C2B36402882380F273E4E40,,,,,,,,,,,
19102122,2025-11-27 13:07:41.34+02,"",Aplicom A11 001,"",80E4DA7EC61B,-71,"",60.485673,22.169033,0101000020E6100000DCF126BF452B36406DC669882A3E4E40,,,,,,,,,,,
19102123,2025-11-27 13:07:43.25+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,"",60.485776,22.169169,0101000020E61000003D7FDAA84E2B3640429770E82D3E4E40,,,,,,,,,,,
19102124,2025-11-27 13:07:45.125+02,"",Aplicom A11 001,"",80E4DA7EC61B,-75,"",60.485893,22.169323,0101000020E6100000EA758BC0582B36407B2DE8BD313E4E40,,,,,,,,,,,
19102125,2025-11-27 13:07:47.033+02,"",Aplicom A11 001,"",80E4DA7EC61B,-71,"",60.485981,22.169444,0101000020E6100000E08096AE602B36401BBD1AA0343E4E40,,,,,,,,,,,
19102126,2025-11-27 13:07:49.862+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,020106,60.486178,22.169722,0101000020E61000006669A7E6722B36407104A9143B3E4E40,,,,,,,,,,,
19102127,2025-11-27 13:07:51.725+02,"",Aplicom A11 001,"",80E4DA7EC61B,-80,"",60.486322,22.169945,0101000020E6100000641EF983812B3640A4A99ECC3F3E4E40,,,,,,,,,,,
19102129,2025-11-27 13:08:04.744+02,"",Aplicom A11 001,"",80E4DA7EC61B,-71,"",60.487128,22.171732,0101000020E61000003AADDBA0F62B3640A27BD6355A3E4E40,,,,,,,,,,,
19102130,2025-11-27 13:08:06.601+02,"",Aplicom A11 001,"",80E4DA7EC61B,-84,"",60.487195,22.171935,0101000020E6100000AB09A2EE032C36402AE3DF675C3E4E40,,,,,,,,,,,
19102131,2025-11-27 13:08:08.46+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,020106,60.487278,22.172194,0101000020E61000004391EEE7142C3640B80721205F3E4E40,,,,,,,,,,,
19102132,2025-11-27 13:08:10.328+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,"",60.487363,22.172464,0101000020E6100000C3BCC799262C3640E62329E9613E4E40,,,,,,,,,,,
19102133,2025-11-27 13:08:14.156+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.487538,22.173042,0101000020E61000009DD5027B4C2C364054C72AA5673E4E40,,,,,,,,,,,
19102134,2025-11-27 13:08:16.028+02,"",Aplicom A11 001,"",80E4DA7EC61B,-67,"",60.487604,22.173264,0101000020E6100000FB928D075B2C36400BB3D0CE693E4E40,,,,,,,,,,,
19102135,2025-11-27 13:08:17.894+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",60.487693,22.173565,0101000020E6100000F1BA7EC16E2C36407BBE66B96C3E4E40,,,,,,,,,,,
19102136,2025-11-27 13:08:19.772+02,"",Aplicom A11 001,"",80E4DA7EC61B,-75,"",60.487739,22.173719,0101000020E61000009EB12FD9782C3640EBFD463B6E3E4E40,,,,,,,,,,,
19102137,2025-11-27 13:08:21.823+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,"",60.487832,22.174034,0101000020E61000005E64027E8D2C36409CF86A47713E4E40,,,,,,,,,,,
19102138,2025-11-27 13:08:23.695+02,"",Aplicom A11 001,"",80E4DA7EC61B,-72,"",60.487979,22.174523,0101000020E61000005A66118AAD2C364041118B18763E4E40,,,,,,,,,,,
19102139,2025-11-27 13:08:25.563+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.488081,22.174864,0101000020E61000006C3F19E3C32C364045662E70793E4E40,,,,,,,,,,,
19102140,2025-11-27 13:08:27.722+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.488134,22.175041,0101000020E61000008A75AA7CCF2C36406808C72C7B3E4E40,,,,,,,,,,,
19102142,2025-11-27 13:08:29.59+02,"",Aplicom A11 001,"",80E4DA7EC61B,-58,"",60.488288,22.175553,0101000020E6100000F6B6990AF12C3640BE839F38803E4E40,,,,,,,,,,,
19102223,2025-11-27 13:08:32.692+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.488453,22.176097,0101000020E610000078EC67B1142D36400951BEA0853E4E40,,,,,,,,,,,
19102224,2025-11-27 13:08:34.574+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.488567,22.176485,0101000020E61000000C3CF71E2E2D3640D2730B5D893E4E40,,,,,,,,,,,
19102226,2025-11-27 13:08:37.24+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.488718,22.177005,0101000020E61000007E3A1E33502D3640B77BB94F8E3E4E40,,,,,,,,,,,
19102227,2025-11-27 13:08:39.1+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.488848,22.177447,0101000020E6100000F8C5A52A6D2D3640855B3E92923E4E40,,,,,,,,,,,
19102228,2025-11-27 13:08:41.829+02,"",Aplicom A11 001,"",80E4DA7EC61B,-58,"",60.48895,22.17779,0101000020E61000004C8E3BA5832D36408AB0E1E9953E4E40,,,,,,,,,,,
19102229,2025-11-27 13:08:43.728+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.48909,22.178256,0101000020E6100000D7506A2FA22D36407B6649809A3E4E40,,,,,,,,,,,
19102230,2025-11-27 13:08:45.596+02,"",Aplicom A11 001,"",80E4DA7EC61B,-62,"",60.489305,22.179008,0101000020E6100000EDB8E177D32D36407862D68BA13E4E40,,,,,,,,,,,
19102231,2025-11-27 13:08:47.457+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.489414,22.179413,0101000020E61000002D7AA702EE2D36402E1A321EA53E4E40,,,,,,,,,,,
19102232,2025-11-27 13:08:49.336+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.489551,22.179996,0101000020E61000002B69C537142E3640AF5C6F9BA93E4E40,,,,,,,,,,,
19102233,2025-11-27 13:08:51.726+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.489638,22.18047,0101000020E6100000BCE82B48332E36407E703E75AC3E4E40,,,,,,,,,,,
19102235,2025-11-27 13:08:53.584+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.489774,22.18148,0101000020E6100000CAE02879752E36402E3718EAB03E4E40,,,,,,,,,,,
19102236,2025-11-27 13:08:55.444+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.489834,22.182009,0101000020E6100000E2934E24982E3640043C69E1B23E4E40,,,,,,,,,,,
19102238,2025-11-27 13:08:57.3+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.489919,22.182731,0101000020E610000023F77475C72E3640325871AAB53E4E40,,,,,,,,,,,
19102239,2025-11-27 13:08:59.848+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.489984,22.183283,0101000020E6100000ABE97AA2EB2E364019C8B3CBB73E4E40,,,,,,,,,,,
19102240,2025-11-27 13:09:02.282+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.490088,22.184211,0101000020E61000003F90BC73282F3640BE141E34BB3E4E40,,,,,,,,,,,
19102241,2025-11-27 13:09:04.156+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.490206,22.185338,0101000020E6100000C0B4A84F722F3640C826F911BF3E4E40,,,,,,,,,,,
19102242,2025-11-27 13:09:06.024+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.490259,22.1859,0101000020E61000008F537424972F3640EBC891CEC03E4E40,,,,,,,,,,,
19102243,2025-11-27 13:09:08.739+02,"",Aplicom A11 001,"",80E4DA7EC61B,-67,"",60.490363,22.187031,0101000020E610000093567C43E12F36409015FC36C43E4E40,,,,,,,,,,,
19102244,2025-11-27 13:09:10.616+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.490413,22.187601,0101000020E610000068B27F9E0630364041446ADAC53E4E40,,,,,,,,,,,
19102245,2025-11-27 13:09:13.306+02,"",Aplicom A11 001,"",80E4DA7EC61B,-76,"",60.490528,22.188742,0101000020E6100000B3614D6551303640DAE21A9FC93E4E40,,,,,,,,,,,
19102246,2025-11-27 13:09:15.166+02,"",Aplicom A11 001,"",80E4DA7EC61B,-62,"",60.490611,22.189499,0101000020E6100000ED9FA7018330364068075C57CC3E4E40,,,,,,,,,,,
19102247,2025-11-27 13:09:17.033+02,"",Aplicom A11 001,"",80E4DA7EC61B,-62,"",60.490676,22.190065,0101000020E61000003F1D8F19A83036404F779E78CE3E4E40,,,,,,,,,,,
19102248,2025-11-27 13:09:18.899+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.490768,22.190816,0101000020E6100000B58D3F51D930364030F65E7CD13E4E40,,,,,,,,,,,
19102249,2025-11-27 13:09:20.815+02,"",Aplicom A11 001,"",80E4DA7EC61B,-79,"",60.490867,22.191558,0101000020E61000008449F1F109313640C3D7D7BAD43E4E40,,,,,,,,,,,
19102250,2025-11-27 13:09:23.712+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.490967,22.192291,0101000020E6100000AD50A4FB393136402635B401D83E4E40,,,,,,,,,,,
19102251,2025-11-27 13:09:25.603+02,"",Aplicom A11 001,"",80E4DA7EC61B,-75,"",60.491123,22.193377,0101000020E610000071CCB227813136401EA8531EDD3E4E40,,,,,,,,,,,
19102252,2025-11-27 13:09:27.459+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.491203,22.193914,0101000020E61000008E3C1059A43136403A596ABDDF3E4E40,,,,,,,,,,,
19102253,2025-11-27 13:09:29.316+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.491305,22.194631,0101000020E6100000ACC95356D33136403EAE0D15E33E4E40,,,,,,,,,,,
19102254,2025-11-27 13:09:31.857+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.491376,22.195171,0101000020E6100000AB2006BAF63136400805A568E53E4E40,,,,,,,,,,,
19102255,2025-11-27 13:09:33.744+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.491506,22.196263,0101000020E6100000336ABE4A3E323640D6E429ABE93E4E40,,,,,,,,,,,
19103595,2025-11-27 14:04:46.649+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,"",60.434343,22.977084,0101000020E6100000E371512D22FA36408E1F2A8D98374E40,,,,,,,,,,,
19103596,2025-11-27 14:04:48.409+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.434288,22.977851,0101000020E6100000645C717154FA3640CB85CABF96374E40,,,,,,,,,,,
19103597,2025-11-27 14:04:50.601+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.434228,22.978619,0101000020E6100000853E58C686FA3640F58079C894374E40,,,,,,,,,,,
19103598,2025-11-27 14:04:52.817+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.434147,22.979577,0101000020E6100000EEE9EA8EC5FA36400954FF2092374E40,,,,,,,,,,,
19103599,2025-11-27 14:04:54.914+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.434076,22.980345,0101000020E610000010CCD1E3F7FA36403FFD67CD8F374E40,,,,,,,,,,,
19103600,2025-11-27 14:04:56.703+02,"",Aplicom A11 001,"",80E4DA7EC61B,-71,"",60.434018,22.980921,0101000020E6100000A9F57EA31DFB36400BF0DDE68D374E40,,,,,,,,,,,
19103601,2025-11-27 14:04:58.804+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.433917,22.981875,0101000020E61000008FC2F5285CFB3640D7169E978A374E40,,,,,,,,,,,
19103602,2025-11-27 14:05:00.624+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.433851,22.982446,0101000020E61000000516C09481FB36401F2BF86D88374E40,,,,,,,,,,,
19103603,2025-11-27 14:05:02.832+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.433737,22.983395,0101000020E6100000C80C54C6BFFB36405708ABB184374E40,,,,,,,,,,,
19103604,2025-11-27 14:05:04.998+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.433639,22.98415,0101000020E6100000C05B2041F1FB364094A2957B81374E40,,,,,,,,,,,
19103605,2025-11-27 14:05:06.78+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.433535,22.9849,0101000020E610000095D4096822FC3640EF552B137E374E40,,,,,,,,,,,
19103606,2025-11-27 14:05:08.744+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.433453,22.985462,0101000020E61000006473D53C47FC364032AD4D637B374E40,,,,,,,,,,,
19103607,2025-11-27 14:05:10.772+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.433308,22.986395,0101000020E61000001CF0F96184FC36402E8CF4A276374E40,,,,,,,,,,,
19103608,2025-11-27 14:05:12.579+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.433218,22.986954,0101000020E610000009A87004A9FC3640EE04FBAF73374E40,,,,,,,,,,,
19103609,2025-11-27 14:05:15.501+02,"",Aplicom A11 001,"",80E4DA7EC61B,-72,"",60.43303,22.988072,0101000020E6100000E3175E49F2FC3640EC17EC866D374E40,,,,,,,,,,,
19103610,2025-11-27 14:05:17.426+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.432898,22.988819,0101000020E6100000D6A9F23D23FD36407D40A03369374E40,,,,,,,,,,,
19103611,2025-11-27 14:05:19.207+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.432794,22.989376,0101000020E61000008272DBBE47FD3640D8F335CB65374E40,,,,,,,,,,,
19103612,2025-11-27 14:05:21.125+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.43265,22.990112,0101000020E61000008D60E3FA77FD3640A54E401361374E40,,,,,,,,,,,
19103613,2025-11-27 14:05:22.781+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.432503,22.990847,0101000020E6100000F7562426A8FD3640003620425C374E40,,,,,,,,,,,
19103614,2025-11-27 14:05:24.647+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,020106,60.432392,22.991399,0101000020E610000080492A53CCFD3640A986FD9E58374E40,,,,,,,,,,,
19103615,2025-11-27 14:05:26.858+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.432207,22.992321,0101000020E61000004F22C2BF08FE3640170D198F52374E40,,,,,,,,,,,
19103616,2025-11-27 14:05:28.64+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.432093,22.992876,0101000020E6100000B9FB1C1F2DFE36404FEACBD24E374E40,,,,,,,,,,,
19103617,2025-11-27 14:05:30.474+02,"",Aplicom A11 001,"",80E4DA7EC61B,-67,"",60.431941,22.99362,0101000020E6100000CAA65CE15DFE36409966BAD749374E40,,,,,,,,,,,
19103618,2025-11-27 14:05:34.446+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.43165,22.995135,0101000020E6100000DF1AD82AC1FE3640C1A8A44E40374E40,,,,,,,,,,,
19103619,2025-11-27 14:05:36.448+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",60.43151,22.995903,0101000020E610000000FDBE7FF3FE3640D0F23CB83B374E40,,,,,,,,,,,
19103620,2025-11-27 14:05:38.65+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.431374,22.996678,0101000020E610000087A4164A26FF36401F2C634337374E40,,,,,,,,,,,
19103621,2025-11-27 14:05:40.539+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.43124,22.997456,0101000020E6100000F032C34659FF3640105D50DF32374E40,,,,,,,,,,,
19103622,2025-11-27 14:05:42.743+02,"",Aplicom A11 001,"",80E4DA7EC61B,-67,"",60.431113,22.998232,0101000020E610000018D2E1218CFF3640B3F0F5B52E374E40,,,,,,,,,,,
19104699,2025-11-27 14:57:57.146+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.246788,23.510027,0101000020E6100000B613252191823740CB85CABF961F4E40,,,,,,,,,,,
19104700,2025-11-27 14:57:58.692+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.246806,23.510776,0101000020E6100000EA944737C2823740713AC956971F4E40,,,,,,,,,,,
19104701,2025-11-27 14:58:00.216+02,"",Aplicom A11 001,"",80E4DA7EC61B,-75,"",60.24681,23.51115,0101000020E6100000B459F5B9DA823740B3295778971F4E40,,,,,,,,,,,
19104702,2025-11-27 14:58:01.742+02,"",Aplicom A11 001,"",80E4DA7EC61B,-76,"",60.246818,23.5119,0101000020E610000089D2DEE00B833740350873BB971F4E40,,,,,,,,,,,
19104703,2025-11-27 14:58:04.54+02,"",Aplicom A11 001,"",80E4DA7EC61B,-74,020106,60.246816,23.512849,0101000020E61000004BC972124A8337409510ACAA971F4E40,,,,,,,,,,,
19104704,2025-11-27 14:58:06.95+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.246799,23.513799,0101000020E6100000AEB7CD5488833740BFD7101C971F4E40,,,,,,,,,,,
19104705,2025-11-27 14:58:08.495+02,"",Aplicom A11 001,"",80E4DA7EC61B,-75,"",60.246778,23.514371,0101000020E6100000C5025FD1AD833740A7AFE76B961F4E40,,,,,,,,,,,
19104706,2025-11-27 14:58:10.031+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.246754,23.514947,0101000020E61000005E2C0C91D38337401F1494A2951F4E40,,,,,,,,,,,
19104707,2025-11-27 14:58:11.55+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.246726,23.515522,0101000020E6100000575EF23FF98337405589B2B7941F4E40,,,,,,,,,,,
